ROICentroidsXInPixels,ROICentroidsYInPixels,anglesInDeg,anglesInRad,fileID,golgiAreaInSquareMicrons,golgiCentroidsXInPixels,golgiCentroidsYInPixels,golgiPerimeterInMicrons,nucleiAreaInSquareMicrons,nucleiCentroidsXInPixels,nucleiCentroidsYInPixels,nucleiPerimeterInMicrons
111.0,111.0,-19.57,-0.34,Animal 1_4hrs_051,1.25,163.93,215.27,5.9,293.96,130.07,120.0,77.42
111.0,111.0,-2.85,-0.05,Animal 1_4hrs_052,91.71,134.36,188.29,50.41,12.9,129.36,88.0,18.59
111.0,111.0,-35.8,-0.62,Animal 1_4hrs_052,37.95,146.28,171.54,65.6,188.27,104.83,114.07,62.08
111.0,111.0,-25.91,-0.45,Animal 1_4hrs_052,24.91,166.44,209.45,51.65,11.5,126.64,127.51,13.96
111.0,111.0,-46.81,-0.82,Animal 1_4hrs_054,79.95,154.36,104.34,125.62,331.18,132.07,83.42,75.66
111.0,111.0,12.51,0.22,Animal 1_4hrs_054,55.6,89.3,171.77,100.95,159.93,106.41,94.7,50.61
111.0,111.0,-24.75,-0.43,Animal 1_4hrs_054,0.13,134.45,204.36,1.04,165.86,93.24,114.99,52.32
111.0,111.0,30.47,0.53,Animal 1_4hrs_054,25.47,75.03,164.68,25.83,121.12,105.19,113.41,46.69
111.0,111.0,36.44,0.64,Animal 1_4hrs_055,0.54,15.04,220.61,4.73,364.15,99.61,106.08,143.27
111.0,111.0,-8.02,-0.14,Animal 1_4hrs_056,1.35,121.49,216.81,4.12,162.65,105.64,104.26,53.35
111.0,111.0,23.56,0.41,Animal 1_4hrs_056,40.15,59.25,198.88,88.78,306.03,96.6,113.21,81.63
111.0,111.0,48.06,0.84,Animal 1_4hrs_056,108.52,79.69,172.84,146.87,166.28,115.35,140.8,101.05
111.0,111.0,110.43,1.93,Animal 1_4hrs_056,46.68,51.58,91.74,68.74,137.5,103.49,111.08,46.03
111.0,111.0,34.11,0.6,Animal 1_4hrs_057,72.15,69.44,160.07,108.85,203.15,105.41,106.97,72.57
111.0,111.0,14.94,0.26,Animal 1_4hrs_057,79.19,90.55,191.51,128.78,233.89,109.66,119.87,74.78
111.0,111.0,-47.68,-0.83,Animal 1_4hrs_057,21.44,160.63,169.43,50.05,114.34,103.58,117.48,43.26
111.0,111.0,-27.2,-0.47,Animal 1_4hrs_057,47.02,148.27,179.36,43.3,105.63,121.96,128.15,43.4
111.0,111.0,-117.69,-2.05,Animal 1_4hrs_058,71.71,185.07,54.19,116.5,119.05,96.75,100.54,72.24
111.0,111.0,-74.41,-1.3,Animal 1_4hrs_058,0.13,156.82,118.45,1.04,232.22,91.42,100.2,96.63
111.0,111.0,47.94,0.84,Animal 1_4hrs_058,88.42,47.93,143.13,90.71,117.02,102.52,93.86,67.13
111.0,111.0,-53.06,-0.93,Animal 1_4hrs_059,3.53,160.68,107.2,18.55,166.0,116.47,73.96,70.38
111.0,111.0,-26.57,-0.46,Animal 1_4hrs_059,101.93,145.67,178.82,70.24,221.13,114.06,115.62,91.0
111.0,111.0,-40.56,-0.71,Animal 1_4hrs_059,0.3,176.46,196.38,1.84,137.74,95.81,102.15,51.09
111.0,111.0,-6.53,-0.11,Animal 1_4hrs_059,0.12,123.7,191.7,0.98,125.29,114.23,108.95,45.73
111.0,111.0,-57.82,-1.01,Animal 1_4hrs_060,50.1,165.61,185.94,80.16,155.74,85.81,135.72,53.67
111.0,111.0,28.72,0.5,Animal 1_4hrs_060,54.17,109.83,164.58,37.8,90.24,138.66,111.95,39.55
111.0,111.0,-17.45,-0.3,Animal 1_4hrs_060,30.66,126.53,166.46,80.98,127.95,110.32,114.88,47.77
111.0,111.0,-16.89,-0.29,Animal 1_4hrs_061,0.42,131.33,160.78,2.15,104.46,116.46,111.81,41.97
111.0,111.0,12.33,0.22,Animal 1_4hrs_061,72.9,106.69,158.21,100.68,4.53,119.01,101.88,21.41
111.0,111.0,-39.68,-0.69,Animal 1_4hrs_061,56.43,133.9,188.05,97.91,143.32,83.01,126.69,64.4
111.0,111.0,-87.82,-1.53,Animal 1_4hrs_062,39.98,192.15,107.7,35.4,67.41,108.01,104.49,33.19
111.0,111.0,-56.02,-0.98,Animal 1_4hrs_062,30.65,183.44,139.75,42.87,148.06,120.67,97.45,60.14
111.0,111.0,-126.42,-2.21,Animal 1_4hrs_063,45.56,171.39,52.32,58.91,162.34,112.77,95.56,55.33
111.0,111.0,-113.82,-1.99,Animal 1_4hrs_063,33.02,185.47,71.21,52.25,165.37,111.26,103.98,61.27
111.0,111.0,-50.62,-0.88,Animal 1_4hrs_063,4.21,206.6,198.83,9.97,247.07,122.55,129.83,87.79
111.0,111.0,15.01,0.26,Animal 1_4hrs_064,41.71,84.91,189.29,71.31,117.36,104.48,116.32,45.26
111.0,111.0,-10.03,-0.18,Animal 1_4hrs_064,36.99,126.77,187.92,70.22,163.37,111.61,102.24,61.05
111.0,111.0,-51.19,-0.89,Animal 1_4hrs_064,37.71,186.75,182.38,48.57,120.14,134.45,140.31,54.27
111.0,111.0,-18.92,-0.33,Animal 1_4hrs_064,47.11,116.97,178.97,83.69,115.88,92.88,108.68,43.45
111.0,111.0,-89.93,-1.57,Animal 1_4hrs_065,64.14,178.75,94.86,77.31,75.96,80.1,94.73,38.81
111.0,111.0,57.23,1.0,Animal 1_4hrs_065,97.2,55.63,170.18,120.1,161.99,110.94,134.57,67.28
111.0,111.0,36.1,0.63,Animal 1_4hrs_065,50.97,62.53,159.54,68.52,102.23,101.91,105.53,50.6
111.0,111.0,70.56,1.23,Animal 1_4hrs_065,1.13,21.05,121.48,4.88,114.03,86.11,98.52,50.44
111.0,111.0,-24.4,-0.43,Animal 1_4hrs_066,29.04,108.45,176.01,52.25,61.95,82.42,118.62,32.89
111.0,111.0,-33.27,-0.58,Animal 1_4hrs_066,80.57,140.23,154.68,131.55,119.17,104.5,100.23,51.28
111.0,111.0,-41.03,-0.72,Animal 1_4hrs_066,56.22,161.84,165.36,69.02,116.4,118.49,115.54,52.3
111.0,111.0,34.95,0.61,Animal 1_4hrs_067,47.36,60.48,157.31,50.64,171.89,94.71,108.32,53.7
111.0,111.0,-51.69,-0.9,Animal 1_4hrs_067,59.87,178.77,157.68,78.44,203.86,116.77,108.7,60.83
111.0,111.0,-18.74,-0.33,Animal 1_4hrs_067,48.16,107.2,176.99,69.07,93.07,84.61,110.38,42.92
111.0,111.0,-93.22,-1.63,Animal 1_4hrs_067,73.2,189.32,154.59,82.14,146.87,101.49,159.54,61.76
111.0,111.0,123.56,2.16,Animal 1_4hrs_068,40.46,47.27,106.76,54.8,82.44,109.81,148.25,50.22
111.0,111.0,-24.16,-0.42,Animal 1_4hrs_068,39.06,143.13,147.05,49.88,95.66,121.72,99.32,38.9
111.0,111.0,30.3,0.53,Animal 1_4hrs_068,27.29,94.7,170.31,29.1,51.18,128.12,113.13,28.63
111.0,111.0,160.82,2.81,Animal 1_4hrs_069,144.27,79.15,78.24,192.1,16.87,95.54,125.36,25.25
111.0,111.0,-29.47,-0.51,Animal 1_4hrs_069,0.14,201.25,207.5,1.0,155.29,137.91,95.39,56.41
111.0,111.0,55.07,0.96,Animal 1_4hrs_069,85.81,41.91,137.9,63.93,191.45,106.36,92.89,59.0
111.0,111.0,133.4,2.33,Animal 1_4hrs_069,48.11,59.32,75.6,34.12,61.66,114.66,127.94,33.54
111.0,111.0,71.72,1.25,Animal 1_4hrs_070,0.33,44.64,146.71,2.64,189.38,110.13,125.08,70.85
111.0,111.0,40.97,0.72,Animal 1_4hrs_070,31.06,62.69,184.57,63.72,151.03,114.13,125.33,64.35
111.0,111.0,53.77,0.94,Animal 1_4hrs_070,32.41,67.58,134.36,45.51,88.88,117.13,98.05,46.28
111.0,111.0,15.19,0.27,Animal 1_4hrs_071,37.28,76.52,201.03,45.1,204.9,104.75,97.0,57.31
111.0,111.0,-32.08,-0.56,Animal 1_4hrs_072,79.96,173.31,178.38,96.99,278.52,130.49,110.06,112.58
111.0,111.0,-58.17,-1.02,Animal 1_4hrs_072,25.58,155.52,114.53,61.22,90.14,117.02,90.64,37.25
111.0,111.0,41.94,0.73,Animal 1_4hrs_072,0.12,58.0,160.9,0.8,152.76,113.18,99.5,51.08
111.0,111.0,7.03,0.12,Animal 1_4hrs_072,44.81,108.88,174.83,69.92,143.26,117.51,104.84,49.51
111.0,111.0,-21.5,-0.38,Animal 1_4hrs_072,37.5,112.46,153.3,35.21,105.44,86.32,86.93,41.53
111.0,111.0,53.79,0.94,Animal 1_4hrs_073,51.34,46.63,143.51,69.03,119.43,106.29,99.83,47.71
111.0,111.0,-81.66,-1.43,Animal 1_4hrs_073,76.98,191.48,166.81,52.2,150.55,112.42,155.22,70.14
111.0,111.0,-41.43,-0.72,Animal 1_4hrs_073,100.53,167.53,169.29,123.65,272.58,111.05,105.29,120.2
111.0,111.0,37.46,0.65,Animal 1_4hrs_074,50.56,65.94,183.17,62.67,226.26,117.36,116.05,69.91
111.0,111.0,15.94,0.28,Animal 1_4hrs_074,42.08,84.26,182.99,85.31,249.36,108.09,99.51,99.88
111.0,111.0,-28.98,-0.51,Animal 1_4hrs_074,44.35,148.9,165.78,54.9,0.05,119.25,112.25,0.35
111.0,111.0,63.21,1.1,Animal 1_4hrs_075,57.49,33.79,127.26,67.9,80.38,79.83,104.01,37.37
111.0,111.0,4.08,0.07,Animal 1_4hrs_075,23.86,108.64,161.38,48.61,163.38,114.88,73.92,62.41
111.0,111.0,53.2,0.93,Animal 1_4hrs_075,81.15,44.2,154.96,79.2,177.54,105.58,109.04,61.6
111.0,111.0,21.42,0.37,Animal 1_4hrs_076,59.94,96.46,192.38,54.43,1.4,122.5,126.0,12.74
111.0,111.0,1.49,0.03,Animal 1_4hrs_076,59.61,74.68,184.48,146.01,124.79,76.88,99.82,53.74
111.0,111.0,-0.58,-0.01,Animal 1_4hrs_076,70.23,119.29,183.14,91.03,217.55,118.41,95.76,72.33
111.0,111.0,-8.41,-0.15,Animal 1_4hrs_076,0.8,110.07,166.62,3.67,74.66,104.17,126.68,34.71
111.0,111.0,33.89,0.59,Animal 1_4hrs_077,27.68,54.9,150.02,67.73,82.62,83.24,107.83,38.0
111.0,111.0,42.79,0.75,Animal 1_4hrs_077,75.35,64.37,171.9,73.73,35.38,113.76,118.55,26.72
111.0,111.0,-12.19,-0.21,Animal 1_4hrs_077,49.34,128.95,181.54,101.55,136.48,113.82,111.51,51.47
111.0,111.0,18.86,0.33,Animal 1_4hrs_078,57.49,61.92,200.93,57.13,278.62,92.58,111.17,107.1
111.0,111.0,-3.89,-0.07,Animal 1_4hrs_078,28.27,103.25,201.99,50.99,243.44,97.44,116.48,65.19
111.0,111.0,-49.48,-0.86,Animal 1_4hrs_078,1.28,191.39,173.77,6.44,353.24,113.33,107.07,106.12
111.0,111.0,79.48,1.39,Animal 1_4hrs_079,36.43,39.54,129.34,53.61,140.38,105.71,117.06,52.09
111.0,111.0,3.74,0.07,Animal 1_4hrs_079,61.13,106.25,192.92,111.84,280.99,111.55,111.83,72.18
111.0,111.0,61.68,1.08,Animal 1_4hrs_081,38.62,56.94,139.78,48.22,136.13,115.56,108.19,46.8
111.0,111.0,-12.31,-0.21,Animal 1_4hrs_081,51.37,129.37,191.94,43.04,193.88,112.3,113.74,55.68
111.0,111.0,-114.85,-2.0,Animal 1_4hrs_081,98.6,184.91,90.22,59.02,201.61,142.11,110.05,67.57
111.0,111.0,-51.15,-0.89,Animal 1_4hrs_082,52.92,188.08,169.92,89.31,237.02,123.43,117.85,81.11
111.0,111.0,32.08,0.56,Animal 1_4hrs_082,12.35,45.03,204.65,30.02,307.92,112.73,96.63,91.22
101.0,111.0,-14.59,-0.25,Animal 1_4hrs_083,47.5,108.63,173.52,78.38,220.69,90.83,105.14,69.66
111.0,111.0,42.21,0.74,Animal 1_4hrs_083,30.12,51.46,168.4,83.79,206.52,103.61,110.9,61.53
111.0,111.0,-15.96,-0.28,Animal 1_4hrs_083,54.06,109.9,179.68,65.55,66.04,90.31,111.19,35.38
111.0,111.0,33.59,0.59,Animal 1_4hrs_083,35.67,46.1,193.91,38.12,211.38,91.4,125.7,69.18
111.0,111.0,2.54,0.04,Animal 1_4hrs_084,7.37,79.49,147.26,19.16,70.15,82.19,86.3,39.11
111.0,111.0,10.09,0.18,Animal 1_4hrs_085,22.67,96.32,165.05,24.38,107.78,107.47,102.43,46.3
111.0,111.0,20.13,0.35,Animal 1_4hrs_085,119.07,114.27,150.93,119.61,262.36,121.86,130.21,79.7
111.0,111.0,-29.23,-0.51,Animal 1_4hrs_085,59.38,128.47,189.52,84.73,85.21,84.83,111.51,47.82
111.0,111.0,47.96,0.84,Animal 1_4hrs_085,56.56,56.35,165.73,72.05,212.4,111.67,115.84,86.08
111.0,111.0,15.8,0.28,Animal 1_4hrs_085,0.14,87.83,170.08,1.11,194.92,108.2,98.11,66.93
109.0,111.0,-43.68,-0.76,Animal 1_6hrs_001,72.54,160.91,156.84,142.06,300.02,114.21,107.94,88.39
111.0,111.0,-62.24,-1.09,Animal 1_6hrs_001,80.07,165.1,179.02,78.16,96.19,71.51,129.76,43.45
111.0,111.0,-61.16,-1.07,Animal 1_6hrs_002,65.64,158.72,182.51,108.97,131.83,75.56,136.73,56.13
111.0,111.0,-26.46,-0.46,Animal 1_6hrs_002,35.9,174.41,205.14,52.33,19.74,116.98,89.71,20.33
111.0,111.0,32.58,0.57,Animal 1_6hrs_003,3.45,16.83,215.03,7.44,3.97,102.79,80.52,9.81
111.0,111.0,-42.37,-0.74,Animal 1_6hrs_004,0.56,211.38,208.33,2.78,121.47,118.29,106.28,50.22
111.0,111.0,47.25,0.82,Animal 1_6hrs_004,62.93,30.76,177.85,56.87,323.9,94.78,118.66,88.62
111.0,111.0,14.86,0.26,Animal 1_6hrs_004,72.92,91.26,187.35,80.16,172.15,113.57,103.27,63.26
111.0,111.0,28.27,0.49,Animal 1_6hrs_006,51.47,61.3,186.54,85.29,252.14,110.6,94.85,117.15
111.0,111.0,-71.87,-1.25,Animal 1_6hrs_006,25.16,204.28,134.93,50.29,187.02,130.21,110.68,61.38
111.0,111.0,62.34,1.09,Animal 1_6hrs_006,74.53,36.45,150.18,70.61,263.77,111.98,110.59,73.95
111.0,111.0,21.55,0.38,Animal 1_6hrs_007,48.3,89.01,188.62,77.0,255.37,118.84,113.09,78.57
111.0,111.0,72.32,1.26,Animal 1_6hrs_007,101.59,64.05,131.61,207.3,3.9,117.43,114.6,9.08
111.0,111.0,12.21,0.21,Animal 1_6hrs_007,54.77,88.71,193.94,98.41,203.62,102.92,128.29,60.5
111.0,111.0,72.19,1.26,Animal 1_6hrs_008,30.64,34.13,137.67,76.7,140.9,105.92,114.6,58.73
111.0,111.0,-2.08,-0.04,Animal 1_6hrs_008,87.91,112.9,187.18,143.8,243.81,110.06,108.81,78.13
111.0,111.0,13.8,0.24,Animal 1_6hrs_008,0.14,113.08,180.92,1.08,219.24,129.86,112.61,104.37
111.0,111.0,29.7,0.52,Animal 1_6hrs_008,110.18,67.64,166.59,74.82,169.57,99.95,109.93,68.77
111.0,111.0,-40.82,-0.71,Animal 1_6hrs_009,7.7,202.58,212.94,16.22,9.12,97.84,91.68,12.15
111.0,111.0,-70.04,-1.22,Animal 1_6hrs_009,51.4,183.82,155.92,89.02,24.58,92.72,122.84,33.46
111.0,111.0,-45.02,-0.79,Animal 1_6hrs_010,40.44,177.17,186.29,81.42,214.41,102.25,111.43,73.54
111.0,111.0,39.09,0.68,Animal 1_6hrs_010,50.59,95.95,186.91,111.29,121.05,143.5,128.37,51.95
111.0,111.0,-40.42,-0.71,Animal 1_6hrs_010,74.94,164.55,167.82,99.52,169.13,114.02,108.49,52.75
108.0,111.0,17.82,0.31,Animal 1_6hrs_011,25.71,92.04,177.23,61.82,118.19,110.66,119.3,58.21
111.0,111.0,0.71,0.01,Animal 1_6hrs_011,46.6,89.68,177.68,59.76,116.55,90.69,95.29,55.02
111.0,111.0,-57.74,-1.01,Animal 1_6hrs_011,124.06,170.77,145.64,181.36,232.02,107.49,105.7,77.63
111.0,111.0,2.8,0.05,Animal 1_6hrs_011,0.24,99.95,209.67,1.6,112.5,103.83,130.46,44.66
111.0,111.0,-4.95,-0.09,Animal 1_6hrs_012,120.17,126.78,176.71,105.81,169.83,120.76,107.19,61.55
111.0,111.0,-37.23,-0.65,Animal 1_6hrs_012,57.38,128.33,168.44,50.32,56.65,97.13,127.38,55.4
111.0,111.0,-3.49,-0.06,Animal 1_6hrs_012,0.14,117.75,218.25,1.3,136.2,111.73,119.43,64.7
111.0,111.0,-17.6,-0.31,Animal 1_6hrs_012,44.79,105.38,195.59,45.23,59.58,81.32,119.76,32.8
111.0,111.0,-14.49,-0.25,Animal 1_6hrs_012,55.95,128.18,193.87,53.48,165.33,109.94,123.28,53.11
111.0,111.0,39.18,0.68,Animal 1_6hrs_013,0.19,57.81,189.44,1.6,121.73,115.1,119.13,43.62
111.0,111.0,-33.39,-0.58,Animal 1_6hrs_013,70.38,153.97,170.15,68.68,190.24,109.17,102.18,67.12
111.0,111.0,-7.06,-0.12,Animal 1_6hrs_014,52.32,119.34,185.8,138.64,164.0,109.37,105.3,57.35
111.0,111.0,29.1,0.51,Animal 1_6hrs_014,37.0,79.46,201.96,71.05,7.41,132.17,107.23,12.18
111.0,111.0,14.54,0.25,Animal 1_6hrs_014,43.67,92.92,196.0,68.46,217.83,115.15,110.32,66.06
111.0,111.0,-15.2,-0.27,Animal 1_6hrs_015,33.66,101.63,185.8,102.73,69.23,83.43,118.8,40.78
111.0,111.0,-92.94,-1.62,Animal 1_6hrs_015,111.19,187.07,110.1,90.01,120.34,116.88,113.71,50.06
111.0,111.0,90.85,1.59,Animal 1_6hrs_015,134.35,45.23,108.0,154.86,128.09,109.48,108.96,58.62
111.0,111.0,2.97,0.05,Animal 1_6hrs_016,49.62,107.9,179.53,103.55,143.01,111.35,112.88,55.67
111.0,111.0,140.9,2.46,Animal 1_6hrs_016,78.11,50.39,60.22,177.44,249.35,97.93,118.71,91.21
111.0,111.0,38.08,0.66,Animal 1_6hrs_017,0.83,17.38,186.3,5.72,256.58,99.95,80.92,71.88
111.0,111.0,83.65,1.46,Animal 1_6hrs_017,0.22,29.05,91.95,2.1,230.74,122.97,81.5,75.3
111.0,111.0,34.12,0.6,Animal 1_6hrs_017,0.86,39.42,215.22,5.13,164.85,122.84,92.09,65.79
111.0,111.0,-45.75,-0.8,Animal 1_6hrs_017,54.1,162.62,159.7,73.13,183.25,110.28,108.71,56.25
111.0,111.0,31.69,0.55,Animal 1_6hrs_018,46.01,107.87,175.25,66.68,66.64,147.44,111.18,34.76
111.0,111.0,-36.45,-0.64,Animal 1_6hrs_018,81.36,112.65,164.39,72.76,72.59,73.46,111.33,41.35
111.0,111.0,40.45,0.71,Animal 1_6hrs_018,30.84,64.1,194.14,32.51,199.42,114.24,135.33,59.89
110.0,111.0,-12.21,-0.21,Animal 1_6hrs_019,53.16,121.2,169.27,111.21,134.5,104.99,94.37,46.28
111.0,111.0,-22.17,-0.39,Animal 1_6hrs_019,50.25,118.64,179.08,60.5,152.92,90.18,109.26,53.2
111.0,111.0,12.81,0.22,Animal 1_6hrs_019,0.2,95.0,191.82,1.39,147.86,113.69,109.58,58.8
111.0,111.0,59.8,1.04,Animal 1_6hrs_020,43.33,46.68,163.74,49.87,240.22,122.1,119.85,82.67
111.0,111.0,21.08,0.37,Animal 1_6hrs_020,40.61,118.06,196.1,70.6,201.02,147.92,118.62,86.93
111.0,111.0,-50.64,-0.88,Animal 1_6hrs_020,80.2,180.81,163.42,61.66,274.72,94.62,92.73,112.15
111.0,111.0,-13.75,-0.24,Animal 1_6hrs_020,48.86,119.3,171.25,112.48,134.21,101.13,96.98,45.31
111.0,111.0,60.31,1.05,Animal 1_6hrs_021,0.27,22.09,195.48,1.67,78.21,121.86,138.6,53.19
111.0,111.0,-23.0,-0.4,Animal 1_6hrs_021,29.11,137.61,169.83,33.63,84.95,117.84,123.23,46.0
111.0,111.0,49.1,0.86,Animal 1_6hrs_021,3.81,19.13,199.84,16.86,148.25,88.25,139.97,94.41
111.0,111.0,9.07,0.16,Animal 1_6hrs_021,54.84,93.28,194.95,72.3,210.08,106.9,109.62,67.8
111.0,111.0,-32.62,-0.57,Animal 1_6hrs_022,112.49,127.51,165.5,128.53,150.41,98.2,119.7,84.98
111.0,111.0,46.57,0.81,Animal 1_6hrs_022,73.45,49.49,159.6,58.84,85.32,107.93,104.27,50.07
111.0,111.0,-91.53,-1.6,Animal 1_6hrs_022,164.3,155.33,105.09,148.95,190.61,112.08,106.25,56.68
111.0,111.0,-6.57,-0.11,Animal 1_6hrs_022,95.12,107.07,127.37,87.98,22.72,102.23,85.29,19.17
93.0,111.0,67.23,1.17,Animal 1_6hrs_022,44.23,56.61,155.37,51.83,70.08,123.63,127.24,45.24
111.0,111.0,-19.89,-0.35,Animal 1_6hrs_023,40.12,139.75,200.94,45.36,268.62,110.96,121.38,91.35
111.0,111.0,31.38,0.55,Animal 1_6hrs_023,103.0,68.49,173.19,93.35,214.08,114.35,97.99,79.42
111.0,111.0,-24.27,-0.42,Animal 1_6hrs_024,35.97,148.97,184.98,79.51,167.16,114.69,108.95,59.59
111.0,111.0,-75.08,-1.31,Animal 1_6hrs_024,39.69,171.2,166.29,83.03,87.58,104.07,148.4,38.33
111.0,111.0,-61.97,-1.08,Animal 1_6hrs_025,34.34,185.94,154.98,42.29,157.44,116.02,117.76,52.28
111.0,111.0,-70.62,-1.23,Animal 1_6hrs_025,89.77,174.34,126.69,150.18,236.43,113.87,105.41,71.94
111.0,111.0,-49.18,-0.86,Animal 1_6hrs_025,68.07,173.62,191.69,53.92,330.16,103.07,130.75,117.29
111.0,111.0,-27.0,-0.47,Animal 1_6hrs_026,49.3,156.29,178.03,104.54,161.49,120.76,108.28,55.16
111.0,111.0,-43.68,-0.76,Animal 1_6hrs_026,36.05,195.09,166.87,84.41,191.04,141.66,110.92,64.65
111.0,111.0,105.66,1.84,Animal 1_6hrs_026,28.23,56.52,116.96,42.43,224.57,117.0,133.92,66.28
111.0,111.0,-1.47,-0.03,Animal 1_6hrs_027,43.95,115.46,188.06,65.98,195.7,113.3,104.32,62.92
111.0,111.0,40.73,0.71,Animal 1_6hrs_027,0.16,26.29,207.5,1.17,141.2,110.82,109.34,60.1
111.0,111.0,-29.02,-0.51,Animal 1_6hrs_027,57.41,154.48,183.82,88.39,160.65,117.27,116.76,53.0
111.0,111.0,-38.19,-0.67,Animal 1_6hrs_028,53.33,161.73,186.3,83.76,211.19,105.74,115.12,78.77
111.0,111.0,-24.17,-0.42,Animal 1_6hrs_028,1.5,132.74,164.4,6.4,140.85,107.71,108.62,54.57
111.0,111.0,-40.07,-0.7,Animal 1_6hrs_029,64.69,163.16,135.78,143.21,81.96,122.19,87.08,39.66
111.0,111.0,-12.27,-0.21,Animal 1_6hrs_029,41.29,125.26,189.35,70.68,194.74,106.74,104.17,82.87
111.0,111.0,-38.33,-0.67,Animal 1_6hrs_029,59.24,160.31,187.74,64.73,210.89,103.01,115.27,74.27
111.0,111.0,-55.13,-0.96,Animal 1_6hrs_030,36.88,156.39,126.25,67.36,121.77,106.76,91.66,44.99
111.0,111.0,45.27,0.79,Animal 1_6hrs_030,58.52,57.95,187.12,66.62,58.76,136.6,109.22,38.35
111.0,111.0,23.96,0.42,Animal 1_6hrs_030,33.06,79.86,159.1,30.49,119.96,101.31,110.83,47.78
111.0,111.0,-52.6,-0.92,Animal 1_6hrs_031,57.24,153.16,175.24,85.54,74.73,79.16,118.66,34.77
111.0,111.0,34.85,0.61,Animal 1_6hrs_031,63.17,69.68,178.61,73.24,164.33,129.52,92.69,51.61
111.0,111.0,-42.75,-0.75,Animal 1_6hrs_031,93.86,147.87,187.85,101.47,175.43,82.32,116.95,59.52
111.0,111.0,1.71,0.03,Animal 1_6hrs_032,61.32,113.72,179.09,69.68,160.8,115.95,104.62,78.86
111.0,111.0,2.14,0.04,Animal 1_6hrs_032,54.58,87.52,181.63,112.73,171.97,90.4,104.41,67.44
111.0,111.0,49.45,0.86,Animal 1_6hrs_032,86.65,81.96,178.67,79.67,168.65,145.23,124.54,89.94
111.0,111.0,58.09,1.01,Animal 1_6hrs_033,78.0,45.78,148.09,89.1,64.18,135.7,92.1,42.48
111.0,111.0,116.17,2.03,Animal 1_6hrs_033,78.0,25.7,110.82,140.49,163.61,111.91,153.18,65.46
111.0,111.0,68.98,1.2,Animal 1_6hrs_033,78.1,27.84,131.18,94.06,211.58,109.38,99.84,68.39
111.0,111.0,45.29,0.79,Animal 1_6hrs_033,51.41,41.08,174.94,84.68,212.28,114.48,102.29,64.72
111.0,111.0,12.85,0.22,Animal 1_6hrs_033,0.85,74.47,216.36,3.17,165.9,105.49,80.34,53.99
